rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,mitigation__type,mitigation__reconstruct_weight,mitigation__n_prototypes,mitigation__fairness_weight,mitigation__alpha,features__type,features__n_components,features__k,eval__total_time,eval__status,eval__score_time,eval__flatten_equalized_odds_ratio,eval__flatten_balanced_accuracy,eval__fit_time,eval__equalized_odds_ratio,eval__by_group__male_single,eval__by_group__male_mar/wid,eval__by_group__male_div/sep,eval__by_group__female_div/dep/mar,eval__balanced_accuracy,eval__absolute_time,classification__weights,classification__type,classification__solver,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__n_estimators,classification__min_samples_split,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__learning_rate,classification__criterion,classification__bootstrap,classification__alpha,classification__activation
NearMiss,1,,normalization_mitigation_features_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,SelectKBest,,6,9.775161743164062e-06,already_evaluated,0.004768896102905274,0.0_0.39_0.5_0.34_0.0,0.6_0.61_0.57_0.55_0.51,0.008647918701171875,0.2475378787878788,0.51,0.86,0.25,0.68,0.5680952380952381,1746695161.3915744,distance,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
SMOTE,,7,rebalancing_mitigation_normalization_features_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,SelectKBest,,10,1.71661376953125e-05,already_evaluated,0.002836751937866211,1.0_nan_nan_0.95_0.0,0.5_0.5_0.5_0.49_0.5,0.15704078674316407,-inf,0.9,0.67,0.67,0.87,0.49857142857142855,1746695161.5366812,,MLPClassifier,sgd,25,,1,,,,,,,adaptive,,,0.001,logistic
NearMiss,3,,normalization_features_rebalancing_mitigation_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,5.4836273193359375e-06,already_evaluated,0.04318075180053711,0.0_0.0_0.0_0.42_0.0,0.53_0.58_0.54_0.48_0.53,0.03695425987243652,0.08333333333333333,0.62,0.85,0.08,0.72,0.5314285714285714,1746695161.6830726,uniform,KNeighborsClassifier,,,6,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_mitigation_features_classification,False,,False,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,3,4.5299530029296875e-06,already_evaluated,0.013213872909545898,0.4_0.6_0.69_0.4_0.78,0.65_0.57_0.53_0.55_0.54,0.005600118637084961,0.5734865900383141,0.77,0.72,0.82,0.81,0.5678571428571428,1746695161.83064,uniform,KNeighborsClassifier,,,8,,,,manhattan,,,,,,,,
NearMiss,4,,mitigation_rebalancing_features_normalization_classification,,,,,FunctionTransformer,LFR_wrapper,0.1,100,0.1,,SelectKBest,,6,5.4836273193359375e-06,already_evaluated,0.006099271774291992,0.42_0.54_0.46_0.55_0.0,0.54_0.54_0.52_0.51_0.51,1.1157128810882568,0.3935529030356616,0.44,0.84,0.46,0.7,0.5257142857142857,1746695161.9815998,,MLPClassifier,lbfgs,50,,1,,,,,,,constant,,,1e-05,relu
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,False,,True,,StandardScaler,CorrelationRemover,,,,0.5,PCA,6,,1.9311904907226562e-05,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695162.133719,,MLPClassifier,sgd,50,,1,,,,,,,adaptive,,,1e-05,logistic
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.5,200,0.5,,SelectKBest,,7,5.245208740234375e-06,already_evaluated,0.009028244018554687,1.0_0.5_0.97_0.83_0.83,0.5_0.58_0.5_0.51_0.53,0.8619546890258789,0.8252873563218392,0.9,1.0,0.83,0.93,0.5235714285714286,1746695162.2856324,,RandomForestClassifier,,,,,25,2,,3,1,5,,gini,False,,
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,False,,False,RobustScaler,LFR_wrapper,1.0,200,2.0,,SelectKBest,,4,4.0531158447265625e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695162.4379694,,RandomForestClassifier,,,,,100,4,,4,1,1,,gini,True,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,200,0.5,,SelectKBest,,5,4.0531158447265625e-06,already_evaluated,0.017140531539916994,0.75_1.0_0.82_1.0_0.5,0.54_0.5_0.5_0.5_0.52,0.8528663635253906,0.8150000000000001,0.85,1.0,0.82,0.91,0.5126190476190475,1746695162.5906923,uniform,KNeighborsClassifier,,,12,,,,minkowski,,,,,,,,
FunctionTransformer,,,rebalancing_mitigation_features_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.75,SelectKBest,,8,3.814697265625e-06,already_evaluated,0.0036925315856933595,0.71_0.87_0.5_0.61_0.9,0.59_0.55_0.52_0.58_0.44,0.0036764144897460938,0.7167147532846262,0.88,0.98,0.73,0.92,0.5352380952380953,1746695162.7467723,distance,KNeighborsClassifier,,,11,,,,euclidean,,,,,,,,
FunctionTransformer,,,normalization_mitigation_rebalancing_features_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,5.9604644775390625e-06,already_evaluated,0.006650543212890625,0.54_0.57_0.57_0.2_0.79,0.69_0.63_0.65_0.67_0.61,0.006202030181884766,0.533629961587708,0.72,0.68,0.77,0.68,0.6502380952380953,1746695162.9032981,distance,KNeighborsClassifier,,,17,,,,manhattan,,,,,,,,
NearMiss,1,,rebalancing_normalization_mitigation_features_classification,,,,,FunctionTransformer,LFR_wrapper,0.5,100,0.5,,PCA,3,,5.0067901611328125e-06,already_evaluated,0.006998729705810547,1.0_1.0_0.72_1.0_0.5,0.5_0.5_0.54_0.5_0.55,1.8772265434265136,0.8448275862068965,0.86,1.0,0.9,0.89,0.5188095238095238,1746695163.0622792,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.01,relu
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,SelectKBest,,2,4.0531158447265625e-06,already_evaluated,0.004970932006835937,0.27_0.6_0.68_0.53_0.56,0.65_0.59_0.59_0.63_0.65,0.007719182968139648,0.5284326018808777,0.65,0.67,0.83,0.71,0.6238095238095238,1746695163.2195008,distance,KNeighborsClassifier,,,13,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,200,1.0,,PCA,4,,6.4373016357421875e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695163.38123,,MLPClassifier,sgd,10,,5,,,,,,,invscaling,,,0.0001,relu
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,5.245208740234375e-06,already_evaluated,0.004483270645141602,1.0_1.0_1.0_1.0_1.0,0.5_0.5_0.5_0.5_0.5,0.17864594459533692,1.0,1.0,1.0,1.0,1.0,0.5,1746695163.541547,,MLPClassifier,sgd,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,True,,True,,StandardScaler,FunctionTransformer,,,,,PCA,4,,4.76837158203125e-06,already_evaluated,0.004060888290405273,0.83_0.32_0.73_0.42_0.6,0.6_0.63_0.56_0.63_0.55,0.19269175529479982,0.5791126039493999,0.81,0.78,0.71,0.86,0.5940476190476192,1746695163.7039263,,MLPClassifier,lbfgs,5,,10,,,,,,,constant,,,1e-05,relu
FunctionTransformer,,,features_rebalancing_normalization_mitigation_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,6,2.288818359375e-05,already_evaluated,0.00408787727355957,1.0_1.0_0.51_1.0_1.0,0.5_0.5_0.68_0.5_0.5,0.026731204986572266,0.9022727272727273,0.94,0.98,0.92,0.9,0.5369047619047619,1746695163.8696666,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,mitigation_normalization_features_rebalancing_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.5,FunctionTransformer,,,6.4373016357421875e-06,already_evaluated,0.046722030639648436,0.5_0.31_0.47_0.67_0.56,0.61_0.66_0.63_0.62_0.61,0.005865573883056641,0.5018535353535354,0.77,0.86,0.52,0.61,0.6264285714285714,1746695164.053704,distance,KNeighborsClassifier,,,6,,,,manhattan,,,,,,,,
SMOTE,,6,mitigation_features_rebalancing_normalization_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,4.76837158203125e-06,already_evaluated,0.007325172424316406,0.78_0.0_0.76_0.48_0.25,0.56_0.55_0.54_0.55_0.53,0.8908854484558105,0.4538314176245211,0.59,0.9,0.59,0.77,0.544047619047619,1746695164.2249334,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,,,,PowerTransformer,FunctionTransformer,,,,,SelectKBest,,2,4.5299530029296875e-06,already_evaluated,0.011708879470825195,0.86_0.81_0.75_0.6_0.72,0.55_0.54_0.54_0.57_0.57,0.14709672927856446,0.7491461412151067,0.83,0.9,0.95,0.88,0.5526190476190477,1746695164.3899038,,RandomForestClassifier,,,,,100,4,,3,1,3,,gini,True,,
NearMiss,3,,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,1.0,200,0.1,,FunctionTransformer,,,9.5367431640625e-06,already_evaluated,0.059029340744018555,0.28_0.47_0.2_0.27_0.42,0.55_0.57_0.46_0.59_0.53,0.6479881286621094,0.32623154623154627,0.7,0.61,0.47,0.72,0.5421428571428571,1746695164.5569873,distance,KNeighborsClassifier,,,3,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_mitigation_features_rebalancing_classification,,,,,PowerTransformer,LFR_wrapper,1.0,10,0.5,,PCA,2,,3.814697265625e-06,already_evaluated,0.01040191650390625,1.0_0.6_1.0_0.83_0.95,0.5_0.6_0.5_0.51_0.5,0.6619503498077393,0.8766666666666667,0.91,0.92,0.97,0.93,0.5238095238095238,1746695164.7234445,,RandomForestClassifier,,,,,25,5,,3,3,3,,gini,False,,
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,False,,True,,StandardScaler,LFR_wrapper,1.0,10,2.0,,PCA,5,,4.76837158203125e-06,already_evaluated,0.008201980590820312,0.79_0.75_0.97_0.72_0.75,0.54_0.53_0.5_0.54_0.52,1.1431329250335693,0.7950738916256157,0.86,0.93,0.82,0.93,0.5273809523809524,1746695164.891896,,RandomForestClassifier,,,,,10,6,,5,2,2,,gini,True,,
FunctionTransformer,,,normalization_rebalancing_features_mitigation_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,0.1,,SelectKBest,,6,5.0067901611328125e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695165.0739934,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,normalization_rebalancing_mitigation_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,50,0.5,,SelectKBest,,10,5.4836273193359375e-06,already_evaluated,0.008213329315185546,0.83_0.75_1.0_0.97_1.0,0.51_0.51_0.5_0.5_0.5,0.6237722873687744,0.9097701149425287,0.98,0.96,0.92,0.98,0.5038095238095238,1746695165.2453492,,RandomForestClassifier,,,,,10,4,,4,3,5,,gini,False,,
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,False,,True,,StandardScaler,LFR_wrapper,0.1,10,2.0,,PCA,4,,1.811981201171875e-05,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695165.41743,distance,KNeighborsClassifier,,,12,,,,manhattan,,,,,,,,
NearMiss,2,,normalization_rebalancing_mitigation_features_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,4,,4.291534423828125e-06,already_evaluated,0.0034442424774169924,0.0_0.42_0.65_0.23_0.0,0.62_0.59_0.56_0.5_0.53,0.7246665477752685,0.26,0.45,0.94,0.27,0.69,0.5599999999999999,1746695165.5894246,,MLPClassifier,lbfgs,50,,5,,,,,,,invscaling,,,0.0001,logistic
NearMiss,4,,features_normalization_mitigation_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0.0026902198791503907,0.75_0.58_0.23_0.48_0.52,0.61_0.57_0.63_0.55_0.52,0.1921861171722412,0.511546499477534,0.59,0.91,0.71,0.63,0.5778571428571428,1746695165.7632003,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
FunctionTransformer,,,features_normalization_rebalancing_mitigation_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.75,PCA,7,,9.775161743164062e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695165.9421744,,RandomForestClassifier,,,,,100,5,,2,4,4,,entropy,False,,
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,MinMaxScaler,LFR_wrapper,0.1,10,0.5,,FunctionTransformer,,,5.4836273193359375e-06,already_evaluated,0.007436370849609375,1.0_1.0_1.0_0.83_1.0,0.5_0.5_0.5_0.52_0.5,1.72086763381958,0.9655172413793103,0.97,1.0,0.97,0.99,0.5042857142857142,1746695166.1341443,,MLPClassifier,adam,5,,5,,,,,,,constant,,,0.001,logistic
NearMiss,2,,mitigation_features_rebalancing_normalization_classification,,,,,FunctionTransformer,CorrelationRemover,,,,1.0,FunctionTransformer,,,5.245208740234375e-06,already_evaluated,0.06434860229492187,0.0_0.0_0.0_0.0_0.0,0.6_0.54_0.56_0.56_0.55,0.07713985443115234,0.0,0.64,0.88,0.0,0.79,0.562857142857143,1746695166.3161817,uniform,KNeighborsClassifier,,,12,,,,euclidean,,,,,,,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,8,,2.3126602172851562e-05,already_evaluated,0.010037851333618165,0.91_0.95_0.99_0.97_1.0,0.52_0.5_0.5_0.51_0.5,0.18071427345275878,0.9628978205702344,0.98,1.0,1.0,0.97,0.5069047619047619,1746695166.4946823,,RandomForestClassifier,,,,,100,2,,5,1,4,,entropy,True,,
SMOTE,,7,features_mitigation_normalization_rebalancing_classification,False,,False,,StandardScaler,LFR_wrapper,2.0,100,0.5,,FunctionTransformer,,,4.291534423828125e-06,already_evaluated,0.005877208709716797,nan_1.0_0.56_0.0_0.0,0.5_0.5_0.53_0.48_0.51,1.6721120834350587,-inf,0.45,0.7,0.48,0.59,0.5047619047619047,1746695166.6756124,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,7,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,4.0531158447265625e-06,already_evaluated,0.004659175872802734,0.0_0.44_0.23_0.62_0.42,0.68_0.65_0.65_0.64_0.66,0.5687082290649415,0.3418146987112504,0.68,0.74,0.47,0.54,0.6552380952380952,1746695166.8550391,,MLPClassifier,adam,5,,10,,,,,,,invscaling,,,1e-05,logistic
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,0.25,SelectKBest,,6,4.76837158203125e-06,already_evaluated,0.005148887634277344,0.85_0.45_0.53_0.2_0.61,0.42_0.42_0.48_0.4_0.36,0.18650970458984376,0.5273762410429077,0.72,0.6,0.89,0.68,0.4147619047619047,1746695167.0353582,,MLPClassifier,sgd,5,,10,,,,,,,invscaling,,,0.01,logistic
FunctionTransformer,,,rebalancing_mitigation_normalization_features_classification,,,,,PowerTransformer,LFR_wrapper,0.1,10,2.0,,SelectKBest,,3,4.76837158203125e-06,already_evaluated,0.008797645568847656,0.83_1.0_1.0_1.0_1.0,0.53_0.5_0.5_0.5_0.5,0.8519624710083008,0.9650000000000001,0.99,0.98,0.97,0.97,0.5054761904761904,1746695167.217147,,MLPClassifier,lbfgs,5,,10,,,,,,,invscaling,,,0.0001,logistic
FunctionTransformer,,,normalization_features_mitigation_rebalancing_classification,,True,,True,RobustScaler,LFR_wrapper,0.1,10,0.1,,PCA,4,,5.7220458984375e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695167.4013824,,MLPClassifier,lbfgs,10,,1,,,,,,,invscaling,,,0.0001,logistic
FunctionTransformer,,,mitigation_features_normalization_rebalancing_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,PCA,8,,5.245208740234375e-06,already_evaluated,0.004608297348022461,0.59_0.38_0.23_0.62_0.42,0.58_0.58_0.63_0.57_0.58,0.16292695999145507,0.44696969696969696,0.76,0.77,0.57,0.65,0.590952380952381,1746695167.583906,,MLPClassifier,lbfgs,5,,5,,,,,,,constant,,,0.01,logistic
SMOTE,,7,mitigation_rebalancing_normalization_features_classification,,False,,True,RobustScaler,FunctionTransformer,,,,,FunctionTransformer,,,4.5299530029296875e-06,already_evaluated,0.0038299560546875,0.95_0.95_1.0_0.32_0.0,0.48_0.5_0.5_0.5_0.5,0.07781796455383301,0.6448853615520282,0.91,0.66,0.94,0.78,0.49738095238095237,1746695167.7665634,,MLPClassifier,sgd,25,,1,,,,,,,invscaling,,,0.01,relu
SMOTE,,6,features_mitigation_rebalancing_normalization_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.75,FunctionTransformer,,,4.76837158203125e-06,already_evaluated,0.048270368576049806,0.0_0.0_0.0_0.57_0.15,0.62_0.61_0.72_0.63_0.67,0.06381440162658691,0.14393939393939392,0.59,0.61,0.43,0.48,0.6495238095238095,1746695167.9505508,distance,KNeighborsClassifier,,,7,,,,euclidean,,,,,,,,
SMOTE,,5,normalization_mitigation_rebalancing_features_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.25,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0.002507591247558594,,,0.01469717025756836,-inf,-inf,-inf,-inf,-inf,-inf,1746695168.1390011,uniform,KNeighborsClassifier,,,13,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_normalization_features_mitigation_classification,True,,False,,StandardScaler,FunctionTransformer,,,,,SelectKBest,,10,5.9604644775390625e-06,already_evaluated,0.014711141586303711,0.38_0.42_0.27_0.61_0.4,0.64_0.67_0.66_0.63_0.64,0.00591888427734375,0.41495297805642634,0.6,0.7,0.63,0.49,0.6476190476190476,1746695168.3273835,uniform,KNeighborsClassifier,,,4,,,,minkowski,,,,,,,,
SMOTE,,8,rebalancing_features_mitigation_normalization_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0.004639387130737305,0.2_0.72_0.48_0.4_0.48,0.57_0.65_0.6_0.64_0.64,0.21310620307922362,0.4576628352490421,0.68,0.67,0.61,0.73,0.6214285714285714,1746695168.5273468,,MLPClassifier,lbfgs,25,,1,,,,,,,constant,,,0.0001,relu
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,,False,,True,RobustScaler,CorrelationRemover,,,,0.75,PCA,4,,4.76837158203125e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695168.7333944,uniform,KNeighborsClassifier,,,10,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_mitigation_rebalancing_normalization_classification,True,,True,,StandardScaler,LFR_wrapper,1.0,10,0.1,,PCA,4,,4.0531158447265625e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695168.922891,,MLPClassifier,adam,5,,1,,,,,,,invscaling,,,1e-05,logistic
SMOTE,,7,normalization_features_mitigation_rebalancing_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,PCA,4,,4.291534423828125e-06,already_evaluated,0.007625722885131836,0.42_0.51_0.45_0.42_0.57,0.62_0.62_0.59_0.6_0.58,43.047241640090945,0.4741055878986914,0.64,0.82,0.58,0.64,0.6009523809523809,1746695169.113654,,MLPClassifier,lbfgs,25,,20,,,,,,,invscaling,,,0.01,logistic
FunctionTransformer,,,normalization_mitigation_rebalancing_features_classification,True,,True,,StandardScaler,LFR_wrapper,0.1,100,0.1,,SelectKBest,,4,5.245208740234375e-06,already_evaluated,0.014286231994628907,0.9_1.0_0.76_0.78_0.79,0.55_0.5_0.53_0.61_0.54,0.7511419773101806,0.8456974215594905,0.86,0.98,0.93,0.93,0.5449999999999999,1746695169.306954,,RandomForestClassifier,,,,,50,2,,6,1,3,,gini,True,,
NearMiss,1,,mitigation_features_normalization_rebalancing_classification,,,,,FunctionTransformer,CorrelationRemover,,,,0.5,PCA,4,,1.5020370483398438e-05,already_evaluated,0.0030359745025634764,0.0_0.0_0.15_0.26_0.0,0.65_0.6_0.63_0.56_0.6,0.13490400314331055,0.08215488215488216,0.53,0.71,0.22,0.67,0.6064285714285714,1746695169.5022216,,MLPClassifier,adam,50,,10,,,,,,,invscaling,,,0.001,relu
SMOTE,,5,features_mitigation_normalization_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,50,2.0,,PCA,4,,5.245208740234375e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695169.6964443,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,logistic
SMOTE,,7,features_mitigation_rebalancing_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,0.5,10,1.0,,FunctionTransformer,,,4.0531158447265625e-06,already_evaluated,0.04974069595336914,0.79_0.0_0.66_0.73_0.93,0.54_0.49_0.55_0.48_0.52,1.1022615909576416,0.6225164203612479,0.71,0.91,0.68,0.73,0.5173809523809523,1746695169.892478,distance,KNeighborsClassifier,,,9,,,,minkowski,,,,,,,,
FunctionTransformer,,,features_normalization_mitigation_rebalancing_classification,True,,True,,StandardScaler,CorrelationRemover,,,,1.0,PCA,4,,1.049041748046875e-05,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695170.0940144,distance,KNeighborsClassifier,,,13,,,,euclidean,,,,,,,,
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,True,,False,RobustScaler,FunctionTransformer,,,,,SelectKBest,,7,6.9141387939453125e-06,already_evaluated,0.005392217636108398,0.73_0.77_0.75_0.6_0.76,0.59_0.58_0.56_0.56_0.56,0.01744246482849121,0.7217241379310344,0.83,0.81,0.9,0.9,0.5695238095238094,1746695170.3253744,,RandomForestClassifier,,,,,10,2,,4,2,3,,gini,False,,
SMOTE,,8,features_rebalancing_mitigation_normalization_classification,,,,,MinMaxScaler,CorrelationRemover,,,,0.25,FunctionTransformer,,,5.4836273193359375e-06,already_evaluated,0.030522775650024415,0.0_0.0_0.44_0.63_0.0,0.66_0.69_0.68_0.68_0.69,0.01818375587463379,0.2135930735930736,0.78,0.55,0.36,0.77,0.6802380952380952,1746695170.6630979,uniform,KNeighborsClassifier,,,13,,,,minkowski,,,,,,,,
SMOTE,,7,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,LFR_wrapper,2.0,10,0.1,,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0.05144453048706055,0.86_0.62_1.0_0.76_1.0,0.54_0.6_0.5_0.51_0.5,0.9623324394226074,0.8491379310344828,0.87,0.98,0.88,0.95,0.5283333333333333,1746695170.8650544,uniform,KNeighborsClassifier,,,13,,,,minkowski,,,,,,,,
FunctionTransformer,,,normalization_mitigation_rebalancing_features_classification,,,,,PowerTransformer,LFR_wrapper,0.5,50,0.5,,PCA,6,,5.0067901611328125e-06,already_evaluated,0.011274623870849609,0.86_0.6_0.83_0.64_0.75,0.53_0.56_0.55_0.53_0.51,0.5492321968078613,0.7366161616161616,0.89,0.8,0.88,0.93,0.535,1746695171.0862994,distance,KNeighborsClassifier,,,20,,,,euclidean,,,,,,,,
FunctionTransformer,,,mitigation_rebalancing_normalization_features_classification,,True,,True,RobustScaler,CorrelationRemover,,,,0.25,SelectKBest,,4,4.76837158203125e-06,already_evaluated,0.004819011688232422,0.55_0.79_0.61_0.52_0.83,0.65_0.61_0.65_0.62_0.67,0.0074727535247802734,0.6596477640718059,0.76,0.8,0.83,0.85,0.6390476190476191,1746695171.2894604,distance,KNeighborsClassifier,,,10,,,,manhattan,,,,,,,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,,,,,PowerTransformer,FunctionTransformer,,,,,PCA,4,,4.5299530029296875e-06,already_evaluated,0.012410211563110351,0.86_0.95_0.97_0.83_0.86,0.53_0.5_0.5_0.52_0.53,0.21155991554260253,0.8953873712494402,0.93,1.0,0.97,0.95,0.5185714285714285,1746695171.499456,,RandomForestClassifier,,,,,100,5,,5,3,2,,entropy,True,,
FunctionTransformer,,,rebalancing_features_normalization_mitigation_classification,True,,True,,StandardScaler,LFR_wrapper,0.5,50,1.0,,FunctionTransformer,,,1.0013580322265625e-05,already_evaluated,0.008061408996582031,0.72_0.7_0.62_0.75_0.86,0.55_0.6_0.62_0.55_0.52,1.2458482742309571,0.7325922565033272,0.84,0.98,0.88,0.85,0.5692857142857142,1746695171.7105062,,MLPClassifier,adam,50,,10,,,,,,,invscaling,,,0.001,tanh
NearMiss,2,,mitigation_normalization_features_rebalancing_classification,,,,,PowerTransformer,FunctionTransformer,,,,,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0.005586767196655273,0.0_0.3_0.31_0.48_0.0,0.7_0.65_0.62_0.65_0.64,0.4045408725738525,0.21857553366174054,0.62,0.89,0.3,0.41,0.6516666666666666,1746695171.9201927,,MLPClassifier,adam,10,,10,,,,,,,adaptive,,,0.01,logistic
NearMiss,2,,rebalancing_features_mitigation_normalization_classification,,,,,MinMaxScaler,LFR_wrapper,2.0,200,1.0,,FunctionTransformer,,,4.5299530029296875e-06,already_evaluated,0.030916500091552734,nan_nan_nan_nan_nan,0.5_0.5_0.5_0.5_0.5,3.0628171443939207,-inf,-inf,-inf,-inf,-inf,0.5,1746695172.125293,distance,KNeighborsClassifier,,,14,,,,manhattan,,,,,,,,
FunctionTransformer,,,features_rebalancing_normalization_mitigation_classification,,,,,PowerTransformer,CorrelationRemover,,,,0.5,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0.00501399040222168,0.0_0.8_0.73_0.52_0.31,0.6_0.6_0.59_0.68_0.57,0.0913621425628662,0.4727380952380952,0.75,0.67,0.58,0.86,0.6078571428571429,1746695172.333417,,MLPClassifier,lbfgs,5,,1,,,,,,,constant,,,0.0001,tanh
FunctionTransformer,,,features_rebalancing_mitigation_normalization_classification,,True,,True,RobustScaler,FunctionTransformer,,,,,SelectKBest,,8,5.0067901611328125e-06,already_evaluated,0.004628562927246093,0.97_0.81_0.75_0.83_0.95,0.5_0.53_0.52_0.51_0.52,0.01978473663330078,0.8625839677563816,0.97,1.0,0.92,0.92,0.5173809523809523,1746695172.5459945,,RandomForestClassifier,,,,,10,4,,4,2,3,,gini,True,,
SMOTE,,6,features_rebalancing_normalization_mitigation_classification,,,,,FunctionTransformer,FunctionTransformer,,,,,FunctionTransformer,,,5.0067901611328125e-06,already_evaluated,0,,,0,-inf,-inf,-inf,-inf,-inf,-inf,1746695172.756269,,MLPClassifier,lbfgs,50,,20,,,,,,,constant,,,0.0001,relu
FunctionTransformer,,,features_mitigation_normalization_rebalancing_classification,,,,,FunctionTransformer,LFR_wrapper,1.0,50,0.1,,FunctionTransformer,,,5.4836273193359375e-06,already_evaluated,0.19946041107177734,0.79_1.0_0.93_0.83_1.0,0.54_0.5_0.5_0.51_0.5,0.7747637271881104,0.910016420361248,0.95,0.97,0.92,0.98,0.5102380952380952,1746695172.9783175,uniform,KNeighborsClassifier,,,16,,,,minkowski,,,,,,,,
